vertical_wire_distance_mm,vertical_wire_profile,horizontal_wire_distance_mm,horizontal_wire_profile
-3.2,0.159908246851318,-2.46666666666666,0.0884288762237653
-3.16666666666667,0.152778627646294,-2.43333333333333,0.0906896759598479
-3.13333333333334,0.136310695174038,-2.4,0.0943548195949501
-3.1,0.128245668018623,-2.36666666666666,0.118329838862108
-3.06666666666667,0.122500998578711,-2.33333333333333,0.102565703334993
-3.03333333333334,0.120564064251027,-2.3,0.112629021629886
-3,0.142448462394366,-2.26666666666666,0.14724593321791
-2.96666666666667,0.150774471406305,-2.23333333333333,0.143673754449162
-2.93333333333334,0.170045861458103,-2.2,0.155412435681917
-2.9,0.231151985554197,-2.16666666666666,0.152855508834958
-2.86666666666667,0.2415413762283,-2.13333333333333,0.163547148696503
-2.83333333333334,0.289367975559582,-2.1,0.158868294995933
-2.8,0.29336655318201,-2.06666666666666,0.138655420265893
-2.76666666666667,0.299105554032511,-2.03333333333333,0.14563744451887
-2.73333333333334,0.284620116230571,-2,0.122335460651645
-2.7,0.261573022375782,-1.96666666666666,0.101576194367254
-2.66666666666667,0.252398402854526,-1.93333333333333,0.0879729704726654
-2.63333333333334,0.19592238259006,-1.9,0.0971974282320301
-2.6,0.137287657663878,-1.86666666666666,0.098488082901805
-2.56666666666667,0.123040361082192,-1.83333333333333,0.0890409931828183
-2.53333333333334,0.117896290027648,-1.8,0.0988198692191423
-2.5,0.146887209763687,-1.76666666666666,0.0965412172054719
-2.46666666666667,0.134083695347089,-1.73333333333333,0.113614298050864
-2.43333333333334,0.161714848971243,-1.7,0.11784046575912
-2.4,0.190193479386832,-1.66666666666666,0.101214855803783
-2.36666666666667,0.23615177211291,-1.63333333333333,0.137388286463118
-2.33333333333334,0.240094570815526,-1.6,0.118173990443877
-2.3,0.264288291820313,-1.56666666666666,0.0853554879745486
-2.26666666666667,0.246932340805149,-1.53333333333333,0.105980113923229
-2.23333333333334,0.21071634281839,-1.5,0.0696005884691157
-2.2,0.17853072701972,-1.46666666666666,0.0659605226735716
-2.16666666666667,0.149652513957428,-1.43333333333333,0.0625476085929406
-2.13333333333334,0.115742936514338,-1.4,0.069281182351054
-2.1,0.121418902650578,-1.36666666666666,0.0794777956364378
-2.06666666666667,0.128800993269888,-1.33333333333333,0.0682982791795099
-2.03333333333334,0.114253049822034,-1.3,0.0735604685211591
-2,0.168401668203887,-1.26666666666666,0.0774735033503026
-1.96666666666667,0.158530431950746,-1.23333333333333,0.0885080550806705
-1.93333333333334,0.187032280908566,-1.2,0.0924103422642892
-1.9,0.217144523211468,-1.16666666666666,0.101433935447374
-1.86666666666667,0.244829460411962,-1.13333333333333,0.10949606028501
-1.83333333333334,0.259748311002215,-1.1,0.132233407298096
-1.8,0.248425280977617,-1.06666666666666,0.144466994177104
-1.76666666666667,0.20792443404501,-1.03333333333333,0.171603650293442
-1.73333333333334,0.189868601190458,-1,0.206454621717343
-1.7,0.147985903321618,-0.966666666666664,0.180291315309859
-1.66666666666667,0.143392078462226,-0.933333333333334,0.198929032646601
-1.63333333333334,0.131043668636091,-0.900000000000003,0.178264983548091
-1.6,0.158611636383601,-0.866666666666664,0.158249058288578
-1.56666666666667,0.168057244711221,-0.833333333333333,0.134175027659693
-1.53333333333334,0.188396370264642,-0.800000000000003,0.161890892684019
-1.5,0.209318514018134,-0.766666666666663,0.189138486874207
-1.46666666666667,0.228385502293859,-0.733333333333333,0.213027434279735
-1.43333333333334,0.225951001861958,-0.700000000000003,0.259124010354986
-1.4,0.215266391051284,-0.666666666666663,0.312840168271548
-1.36666666666667,0.192540426565737,-0.633333333333333,0.400385349196596
-1.33333333333334,0.184199467593989,-0.600000000000004,0.52656999368625
-1.3,0.154147841407198,-0.566666666666663,0.548049684778057
-1.26666666666667,0.143721597343799,-0.533333333333334,0.546934166846751
-1.23333333333334,0.149332563654782,-0.500000000000004,0.618602853244422
-1.2,0.142065175052692,-0.466666666666664,0.580329746834448
-1.16666666666667,0.16727662704237,-0.433333333333334,0.524807984469698
-1.13333333333334,0.168192262952893,-0.400000000000003,0.486609431347668
-1.1,0.185486585063971,-0.366666666666664,0.438852185318311
-1.06666666666667,0.18765180482445,-0.333333333333333,0.364120918781902
-1.03333333333334,0.213351798524002,-0.300000000000003,0.369657996919432
-0.999999999999997,0.180078040301827,-0.266666666666663,0.358647691635508
-0.966666666666667,0.226233222033478,-0.233333333333333,0.365434157111894
-0.933333333333337,0.217652519520203,-0.200000000000004,0.356776180387757
-0.899999999999997,0.206482586758441,-0.166666666666663,0.289933504271788
-0.866666666666667,0.222422569487232,-0.133333333333334,0.241794452292124
-0.833333333333337,0.163638949612498,-0.100000000000003,0.221988400886997
-0.799999999999997,0.140406198117291,-0.0666666666666635,0.177199560830948
-0.766666666666667,0.17121090018651,-0.0333333333333334,0.14986338548355
-0.733333333333334,0.172337468088109,-3.5527136788005e-15,0.122235391153227
-0.7,0.126115729558643,0.0333333333333365,0.132099885564029
-0.666666666666667,0.113783705734968,0.0666666666666664,0.130923539889274
-0.633333333333334,0.107443305338463,0.0999999999999965,0.112981109055437
-0.6,0.101592066417607,0.133333333333336,0.0907453944147071
-0.566666666666667,0.103664260846778,0.166666666666667,0.0977135419608035
-0.533333333333334,0.0907508211443041,0.199999999999997,0.0608468957232292
-0.5,0.110195367707337,0.233333333333337,0.0720201842899232
-0.466666666666667,0.09755984004843,0.266666666666667,0.066303555472302
-0.433333333333334,0.0930917067115978,0.299999999999996,0.118490736103975
-0.4,0.105458633929812,0.333333333333337,0.192314136476414
-0.366666666666667,0.1276569661129,0.366666666666666,0.239505763096135
-0.333333333333334,0.166394171275205,0.399999999999997,0.308357357067198
-0.3,0.249956646628178,0.433333333333336,0.319867133101382
-0.266666666666667,0.237335917766695,0.466666666666667,0.338691656912662
-0.233333333333334,0.18965431339445,0.499999999999996,0.304029547771727
-0.2,0.203018247234666,0.533333333333337,0.328208122305606
-0.166666666666667,0.238681293219593,0.566666666666666,0.306400318142401
-0.133333333333334,0.265060973463988,0.599999999999997,0.29646015184201
-0.0999999999999996,0.225373319694052,0.633333333333336,0.330742722468402
-0.0666666666666667,0.126244323398982,0.666666666666667,0.386005059949188
-0.0333333333333337,0.225899515953859,0.7,0.376170404993051
3.33066907387547e-16,0.468511907907522,0.733333333333334,0.414341416328658
0.0333333333333333,0.619212944627526,0.766666666666666,0.440783042918145
0.0666666666666663,0.718788807163114,0.799999999999999,0.373201454835159
0.1,0.856326381596983,0.833333333333333,0.329549748931373
0.133333333333333,0.809155373526484,0.866666666666666,0.337598813339004
0.166666666666667,0.807399471270259,0.899999999999999,0.321958253061069
0.2,0.706031427506209,0.933333333333334,0.30571781997721
0.233333333333333,0.505218246436528,0.966666666666667,0.303807973948796
0.266666666666667,0.371496494302448,1,0.282049448722877
0.3,0.31277758704444,1.03333333333333,0.281530115235318
0.333333333333333,0.209995268012721,1.06666666666667,0.155642021111218
0.366666666666666,0.170157101856722,1.1,0.125444130201362
0.4,0.0982753671945942,1.13333333333333,0.171391599700723
0.433333333333333,0.0776048181135588,1.16666666666667,0.188264738060379
0.466666666666666,0.0854538039893083,1.2,0.175934543301553
0.5,0.105636945078352,1.23333333333333,0.148650125954545
0.533333333333333,0.109945964889453,1.26666666666667,0.0974567926510412
0.566666666666666,0.131920833719805,1.3,0.0589436706072483
0.6,0.145401676548051,1.33333333333333,0.0732188264163643
0.633333333333333,0.157748650331535,1.36666666666667,0.0735530010993738
0.666666666666666,0.169946215214361,1.4,0.0794516445439509
0.7,0.148617459763294,1.43333333333333,0.0729097900378668
0.733333333333333,0.188749818151652,1.46666666666667,0.0894159212446396
0.766666666666666,0.198152148688642,1.5,0.069825790189271
0.8,0.209721996654353,1.53333333333333,0.0651357807047384
0.833333333333333,0.238006746195817,1.56666666666667,0.0770594393471817
0.866666666666666,0.219227994354508,1.6,0.0972173363180447
0.9,0.220095878067825,1.63333333333333,0.0664947154235092
0.933333333333333,0.243492701214971,1.66666666666667,0.0420530276434885
0.966666666666666,0.202498188167662,1.7,0.0524450636593172
1,0.216034144801229,1.73333333333333,0.0726811266991105
1.03333333333333,0.166038531533622,1.76666666666667,0.094679380350317
1.06666666666667,0.168997489857911,1.8,0.118438479267716
1.1,0.169552240692116,1.83333333333333,0.105026899043964
1.13333333333333,0.27015841092297,1.86666666666667,0.107965465562609
1.16666666666667,0.206544533103534,1.9,0.106499069504827
1.2,0.245370319423048,1.93333333333333,0.102975701069976
1.23333333333333,0.224335348065901,1.96666666666667,0.0977336314416792
1.26666666666666,0.209251065362252,2,0.117517295697689
1.3,0.188042227030664,2.03333333333333,0.109733052671142
1.33333333333333,0.19144053882497,2.06666666666667,0.0809133999165342
1.36666666666666,0.155719642995564,2.1,0.0809327789342036
1.4,0.159834358677864,2.13333333333333,0.0760545571649579
1.43333333333333,0.172411643470093,2.16666666666667,0.0743297187787095
1.46666666666666,0.22432688297238,2.2,0.088996475860637
1.5,0.293809005480906,2.23333333333333,0.0957910738732991
1.53333333333333,0.299124177238258,2.26666666666667,0.0882687650262968
1.56666666666666,0.337589773828422,2.3,0.078523824945252
1.6,0.358443229394481,2.33333333333333,0.101282621900672
1.63333333333333,0.305539025109039,2.36666666666667,0.106012311511088
1.66666666666666,0.330448590700998,2.4,0.0915252411553982
1.7,0.297358509892006,2.43333333333333,0.0994196210951582
1.73333333333333,0.279773638562032,2.46666666666667,0.103784404709833
1.76666666666666,0.293552301519859,2.5,0.101696081254256
1.8,0.272632455434608,2.53333333333333,0.0813989183787217
1.83333333333333,0.315264117569023,2.56666666666667,0.0637349740055117
1.86666666666666,0.343586083289506,2.6,0.0837833387126987
1.9,0.374953336171961,2.63333333333333,0.0983828889985589
1.93333333333333,0.366817171998486,2.66666666666667,0.109162732111353
1.96666666666666,0.393679302108667,2.7,0.104048787720003
2,0.387623343970731,2.73333333333334,0.116326907037431
2.03333333333333,0.365787393371566,2.76666666666667,0.0894894617446098
2.06666666666666,0.344410553166048,2.8,0.114900342267917
2.1,0.305315335012727,2.83333333333334,0.0985422292678674
2.13333333333333,0.366181201615188,2.86666666666667,0.0859685874890997
2.16666666666666,0.374949345485015,2.9,0.0867769132229961
2.2,0.326211750928409,2.93333333333334,0.0777991524748366
2.23333333333333,0.308783332666203,2.96666666666667,0.0723721356693283
2.26666666666666,0.343233058657173,3,0.067512975476745
2.3,0.340103301954844,3.03333333333334,0.0796984776013021
2.33333333333333,0.316071082841461,3.06666666666667,0.0923567249665719
