vertical_wire_distance_mm,vertical_wire_profile,horizontal_wire_distance_mm,horizontal_wire_profile
-4.8,0.051824884602156,-4.06666666666666,0.0352248485230761
-4.76666666666667,0.0438462592550186,-4.03333333333333,0.0271661200076114
-4.73333333333334,0.0576270388002048,-4,0.0273634914413256
-4.7,0.0510837506774808,-3.96666666666666,0.0322709323238742
-4.66666666666667,0.060937618925605,-3.93333333333333,0.0292854758960417
-4.63333333333334,0.0499799056991478,-3.9,0.0344380759600498
-4.6,0.048991784904672,-3.86666666666666,0.0393082603611218
-4.56666666666667,0.0463308030299276,-3.83333333333333,0.0415006828177664
-4.53333333333334,0.0358615269078727,-3.8,0.0392146701133122
-4.5,0.0395741259910108,-3.76666666666666,0.0416826071338118
-4.46666666666667,0.0415240740773453,-3.73333333333333,0.0383870676229838
-4.43333333333334,0.0431647993546792,-3.7,0.0360273959271979
-4.4,0.0569051208126051,-3.66666666666666,0.0269488015614852
-4.36666666666667,0.0563153951110531,-3.63333333333333,0.0314679279976671
-4.33333333333334,0.0498027333727891,-3.6,0.0263373074615538
-4.3,0.0499361483193132,-3.56666666666666,0.0248863750136922
-4.26666666666667,0.0586616301463454,-3.53333333333333,0.0279591161645577
-4.23333333333334,0.055246802459395,-3.5,0.026873598488624
-4.2,0.0509726461334648,-3.46666666666666,0.0309348732394353
-4.16666666666667,0.0497976316013681,-3.43333333333333,0.0276196136016446
-4.13333333333334,0.0486724688443673,-3.4,0.0439222753340729
-4.1,0.0447480060194451,-3.36666666666666,0.0270628839770224
-4.06666666666667,0.0354772774924714,-3.33333333333333,0.0369973343738668
-4.03333333333334,0.0343320668850812,-3.3,0.0340103874346803
-4,0.0301397500314024,-3.26666666666666,0.0430990435398292
-3.96666666666667,0.0616594990989631,-3.23333333333333,0.0486789350796705
-3.93333333333334,0.0757524446616163,-3.2,0.0520895905953044
-3.9,0.0867822538907549,-3.16666666666666,0.0369142249733371
-3.86666666666667,0.0866771807182645,-3.13333333333333,0.0444473733456475
-3.83333333333334,0.0887240151937961,-3.1,0.0300499916267354
-3.8,0.0844755662497391,-3.06666666666666,0.0264972081330894
-3.76666666666667,0.0856327324598292,-3.03333333333333,0.0305008760381024
-3.73333333333334,0.0759161299084926,-3,0.0370766970132973
-3.7,0.0579917508574774,-2.96666666666666,0.0402289142463179
